type;niveau;categorie;allemand;francais;anglais;exemple_de;exemple_fr;exemple_en
nom;C1;Sicherheit und Krisen;die Abrüstung;désarmement;disarmament;Über Abrüstung wird geredet, seit es Waffen gibt.;On parle de désarmement depuis qu'il existe des armes.;Disarmament has been discussed since weapons existed.
nom;C1;Sicherheit und Krisen;der Waffenstillstand;cessez-le-feu;ceasefire;Der Waffenstillstand hielt keine drei Tage.;Le cessez-le-feu n'a pas tenu trois jours.;The ceasefire did not last three days.
nom;C1;Sicherheit und Krisen;der Friedensvertrag;traité de paix;peace treaty;Ein Friedensvertrag wurde nie unterzeichnet.;Aucun traité de paix n'a jamais été signé.;A peace treaty was never signed.
nom;C1;Sicherheit und Krisen;der Zufluchtsort;lieu de refuge;place of refuge;Die Schule diente wochenlang als Zufluchtsort.;L'école a servi de refuge pendant des semaines.;The school served as a place of refuge for weeks.
nom;C1;Sicherheit und Krisen;der Krisenherd;foyer de crise;trouble spot;Die Region gilt seit Jahren als Krisenherd.;La région passe depuis des années pour un foyer de crise.;The region has been seen as a trouble spot for years.
nom;C1;Sicherheit und Krisen;die Konfliktpartei;partie au conflit;party to the conflict;Beide Konfliktparteien beanspruchen dasselbe Tal.;Les deux parties au conflit revendiquent la même vallée.;Both parties to the conflict claim the same valley.
nom;C1;Sicherheit und Krisen;die Zivilbevölkerung;population civile;civilian population;Die Zivilbevölkerung trägt die Hauptlast.;La population civile porte le fardeau principal.;The civilian population bears the main burden.
nom;C1;Sicherheit und Krisen;die Einsatzkräfte;forces d'intervention;emergency services;Die Einsatzkräfte waren nach zwölf Minuten vor Ort.;Les forces d'intervention étaient sur place en douze minutes.;The emergency services were on site in twelve minutes.
nom;C1;Sicherheit und Krisen;der Katastrophenschutz;protection civile;civil protection;Der Katastrophenschutz wurde nach der Flut neu geordnet.;La protection civile a été réorganisée après l'inondation.;Civil protection was reorganized after the flood.
nom;C1;Sicherheit und Krisen;die Vorsorgemaßnahme;mesure de précaution;precautionary measure;Die Vorsorgemaßnahmen kosteten weniger als ein einziger Schaden.;Les mesures de précaution ont coûté moins qu'un seul sinistre.;The precautions cost less than a single loss.
nom;C1;Sicherheit und Krisen;die Alarmbereitschaft;état d'alerte;state of alert;Die Feuerwehr blieb die ganze Nacht in Alarmbereitschaft.;Les pompiers sont restés en état d'alerte toute la nuit.;The fire brigade stayed on alert all night.
nom;C1;Sicherheit und Krisen;die Räumung;évacuation;evacuation, clearance;Die Räumung des Gebäudes dauerte vierzig Minuten.;L'évacuation du bâtiment a duré quarante minutes.;Clearing the building took forty minutes.
nom;C1;Sicherheit und Krisen;die Sicherheitslücke;faille de sécurité;security flaw;Die Sicherheitslücke war zwei Jahre lang bekannt.;La faille de sécurité était connue depuis deux ans.;The security flaw had been known for two years.
nom;C1;Sicherheit und Krisen;die Wiederaufbauhilfe;aide à la reconstruction;reconstruction aid;Die Wiederaufbauhilfe kam spät und in Raten.;L'aide à la reconstruction est venue tard et par tranches.;Reconstruction aid came late and in instalments.
nom;C1;Sicherheit und Krisen;die Schutzsuchende;personnes en quête de protection;people seeking protection;Die Schutzsuchenden wurden auf drei Gemeinden verteilt.;Les personnes en quête de protection ont été réparties sur trois communes.;Those seeking protection were distributed among three municipalities.
nom;C1;Konsum und Handel;das Kaufverhalten;comportement d'achat;buying behaviour;Das Kaufverhalten hat sich seit der Krise verändert.;Le comportement d'achat a changé depuis la crise.;Buying behaviour has changed since the crisis.
nom;C1;Konsum und Handel;der Verbraucherschutz;protection du consommateur;consumer protection;Der Verbraucherschutz greift erst nach dem Kauf.;La protection du consommateur n'intervient qu'après l'achat.;Consumer protection only takes effect after the purchase.
nom;C1;Konsum und Handel;das Gütesiegel;label de qualité;quality seal;Das Gütesiegel sagt weniger, als man denkt.;Le label de qualité dit moins qu'on ne croit.;The quality seal says less than you would think.
nom;C1;Konsum und Handel;die Haltbarkeit;durée de conservation;shelf life, durability;Die Haltbarkeit ist mit dem Datum nicht zu Ende.;La conservation ne s'arrête pas à la date.;Shelf life does not end with the date.
nom;C1;Konsum und Handel;die Herkunftsangabe;indication d'origine;indication of origin;Die Herkunftsangabe steht klein auf der Rückseite.;L'indication d'origine est écrite petit au dos.;The indication of origin is in small print on the back.
nom;C1;Konsum und Handel;die Massenware;produit de masse;mass-produced goods;Zwischen Massenware und Handwerk liegt der Preis.;Entre produit de masse et artisanat, il y a le prix.;Between mass goods and craft lies the price.
nom;C1;Konsum und Handel;die Wegwerfware;produit jetable;throwaway goods;Aus einem Werkzeug ist Wegwerfware geworden.;D'un outil on a fait un produit jetable.;A tool has become throwaway goods.
nom;C1;Konsum und Handel;die Preisgestaltung;politique de prix;pricing;Die Preisgestaltung ist für Kunden kaum nachvollziehbar.;La politique de prix est difficilement compréhensible pour les clients.;The pricing is barely comprehensible to customers.
nom;C1;Konsum und Handel;die Kundenbindung;fidélisation de la clientèle;customer retention;Kundenbindung kostet weniger als Neukundengewinnung.;Fidéliser coûte moins cher que conquérir.;Retaining customers costs less than winning new ones.
nom;C1;Konsum und Handel;die Werbewirkung;impact publicitaire;advertising impact;Die Werbewirkung lässt sich schwer messen.;L'impact publicitaire se mesure difficilement.;Advertising impact is hard to measure.
nom;C1;Konsum und Handel;das Markenbewusstsein;conscience de marque;brand awareness;Das Markenbewusstsein beginnt im Kindergarten.;La conscience de marque commence à la maternelle.;Brand awareness starts in kindergarten.
nom;C1;Konsum und Handel;die Gewährleistung;garantie légale;statutory warranty;Die Gewährleistung gilt zwei Jahre.;La garantie légale vaut deux ans.;The statutory warranty lasts two years.
nom;C1;Konsum und Handel;der Verpackungsmüll;déchets d'emballage;packaging waste;Der Verpackungsmüll wiegt mehr als der Inhalt.;Les déchets d'emballage pèsent plus que le contenu.;The packaging waste weighs more than the contents.
nom;C1;Konsum und Handel;die Regionalität;caractère régional;regional sourcing;Regionalität ist zum Verkaufsargument geworden.;Le caractère régional est devenu un argument de vente.;Regional sourcing has become a selling point.
nom;C1;Konsum und Handel;die Lieferkette;chaîne d'approvisionnement;supply chain;Eine einzige Fabrik hielt die ganze Lieferkette auf.;Une seule usine a bloqué toute la chaîne d'approvisionnement.;A single factory held up the whole supply chain.
nom;C1;Bühne, Text und Klang;die Inszenierung;mise en scène;staging, production;Die Inszenierung war umstrittener als das Stück.;La mise en scène a fait plus débat que la pièce.;The production was more controversial than the play.
nom;C1;Bühne, Text und Klang;die Uraufführung;création (première mondiale);world premiere;Die Uraufführung fand in einem Hinterhof statt.;La création a eu lieu dans une arrière-cour.;The world premiere took place in a backyard.
nom;C1;Bühne, Text und Klang;der Spielplan;programmation (théâtre);programme, repertoire;Der Spielplan der neuen Saison ist mutiger.;La programmation de la nouvelle saison est plus audacieuse.;The new season's programme is bolder.
nom;C1;Bühne, Text und Klang;das Bühnenbild;décor de scène;stage set;Das Bühnenbild bestand aus zwei Stühlen.;Le décor se composait de deux chaises.;The stage set consisted of two chairs.
nom;C1;Bühne, Text und Klang;die Regieanweisung;didascalie;stage direction;Die Regieanweisungen sind länger als die Dialoge.;Les didascalies sont plus longues que les dialogues.;The stage directions are longer than the dialogue.
nom;C1;Bühne, Text und Klang;die Publikumsreaktion;réaction du public;audience reaction;Die Publikumsreaktion war geteilt.;La réaction du public était partagée.;The audience reaction was divided.
nom;C1;Bühne, Text und Klang;die Rezension;critique (compte rendu);review;Die Rezension erschien drei Tage nach der Premiere.;La critique est parue trois jours après la première.;The review appeared three days after the premiere.
nom;C1;Bühne, Text und Klang;die Lesart;lecture, interprétation;reading, interpretation;Es gibt mindestens zwei Lesarten dieses Schlusses.;Il y a au moins deux lectures de cette fin.;There are at least two readings of this ending.
nom;C1;Bühne, Text und Klang;die Erzählperspektive;point de vue narratif;narrative perspective;Die Erzählperspektive wechselt mitten im Kapitel.;Le point de vue narratif change au milieu du chapitre.;The narrative perspective shifts mid-chapter.
nom;C1;Bühne, Text und Klang;der Handlungsstrang;fil narratif;plot strand;Der zweite Handlungsstrang bleibt unaufgelöst.;Le second fil narratif reste sans résolution.;The second plot strand remains unresolved.
nom;C1;Bühne, Text und Klang;die Figurenzeichnung;caractérisation des personnages;characterization;Die Figurenzeichnung ist genauer als die Handlung.;La caractérisation des personnages est plus fine que l'intrigue.;The characterization is more precise than the plot.
nom;C1;Bühne, Text und Klang;das Sprachbild;image, figure de style;figure of speech, imagery;Das Sprachbild hinkt, aber es bleibt haften.;L'image cloche, mais elle marque.;The image is imperfect but it sticks.
nom;C1;Bühne, Text und Klang;das Versmaß;mètre (poésie);metre;Das Versmaß bricht genau an dieser Stelle.;Le mètre se rompt précisément à cet endroit.;The metre breaks at exactly this point.
nom;C1;Bühne, Text und Klang;die Klangfarbe;timbre;timbre, tone colour;Die Klangfarbe des Instruments ändert alles.;Le timbre de l'instrument change tout.;The timbre of the instrument changes everything.
nom;C1;Bühne, Text und Klang;die Tonlage;registre (voix), ton;pitch, register;Er wechselte plötzlich die Tonlage.;Il a soudain changé de registre.;He suddenly changed his tone.
nom;C1;Bühne, Text und Klang;die Improvisation;improvisation;improvisation;Die beste Improvisation ist gut vorbereitet.;La meilleure improvisation est bien préparée.;The best improvisation is well prepared.
nom;C1;Bühne, Text und Klang;das Aufführungsrecht;droit de représentation;performance rights;Das Aufführungsrecht liegt beim Verlag.;Le droit de représentation appartient à l'éditeur.;The performance rights lie with the publisher.
nom;C1;Bühne, Text und Klang;das Nachspiel;suite, conséquences;aftermath, sequel;Der Abend hatte ein juristisches Nachspiel.;La soirée a eu des suites judiciaires.;The evening had a legal aftermath.
nom;C1;Erziehung und Kindheit;der Erziehungsstil;style éducatif;parenting style;Die beiden haben einen sehr unterschiedlichen Erziehungsstil.;Les deux ont un style éducatif très différent.;The two have very different parenting styles.
nom;C1;Erziehung und Kindheit;die Bezugsperson;figure de référence;attachment figure;Ein Kind braucht wenige, aber verlässliche Bezugspersonen.;Un enfant a besoin de peu de figures de référence, mais fiables.;A child needs few but reliable attachment figures.
nom;C1;Erziehung und Kindheit;die Trotzphase;période d'opposition;defiant phase;Die Trotzphase geht vorbei, versprochen.;La période d'opposition passe, promis.;The defiant phase passes, I promise.
nom;C1;Erziehung und Kindheit;die Grenzsetzung;pose de limites;setting boundaries;Grenzsetzung ist kein Gegenteil von Zuwendung.;Poser des limites n'est pas le contraire de l'attention.;Setting boundaries is not the opposite of affection.
nom;C1;Erziehung und Kindheit;der Förderbedarf;besoin de soutien scolaire;special educational need;Bei ihm wurde ein besonderer Förderbedarf festgestellt.;Un besoin de soutien particulier a été constaté chez lui.;A special educational need was identified in his case.
nom;C1;Erziehung und Kindheit;der Betreuungsschlüssel;taux d'encadrement;staff-to-child ratio;Der Betreuungsschlüssel liegt bei eins zu zwölf.;Le taux d'encadrement est de un pour douze.;The staff-to-child ratio is one to twelve.
nom;C1;Erziehung und Kindheit;der Elternabend;réunion de parents;parents' evening;Auf dem Elternabend sprach nur eine Handvoll Leute.;À la réunion de parents, seule une poignée de gens a parlé.;At the parents' evening only a handful of people spoke.
nom;C1;Erziehung und Kindheit;die Schulpflicht;obligation scolaire;compulsory schooling;Die Schulpflicht endet mit dem sechzehnten Geburtstag.;L'obligation scolaire prend fin au seizième anniversaire.;Compulsory schooling ends on the sixteenth birthday.
nom;C1;Erziehung und Kindheit;der Klassenverband;groupe classe;class group;Der Klassenverband bleibt bis zur zehnten Klasse zusammen.;Le groupe classe reste ensemble jusqu'à la dixième année.;The class group stays together until year ten.
nom;C1;Erziehung und Kindheit;die Lernumgebung;environnement d'apprentissage;learning environment;Eine ruhige Lernumgebung wirkt mehr als jede Methode.;Un environnement d'apprentissage calme agit plus que toute méthode.;A quiet learning environment does more than any method.
nom;C1;Erziehung und Kindheit;die Hausaufgabenbetreuung;aide aux devoirs;homework supervision;Die Hausaufgabenbetreuung läuft bis sechzehn Uhr.;L'aide aux devoirs fonctionne jusqu'à seize heures.;Homework supervision runs until four o'clock.
nom;C1;Erziehung und Kindheit;der Entwicklungsschritt;étape de développement;developmental step;Jeder Entwicklungsschritt kommt zu seiner eigenen Zeit.;Chaque étape de développement vient à son propre rythme.;Every developmental step comes in its own time.
